entry,format,width,height,mips,flags,kv3_version_hex,bytes
materials/particle/music/beam_music.vtex_c,BC7,128,1024,6,0,0x00000001,176788
materials/particle/music/beam_notes.vtex_c,BC7,1024,512,3,0,0x00000001,690840
materials/particle/music/beam_staff.vtex_c,BC7,128,128,6,0,0x00000001,23908
materials/particle/muzzle/muzzle_burst.vtex_c,DXT5,256,256,1,NO_LOD,0x00080001,67604
materials/particle/muzzle/muzzle_flash.vtex_c,BC7,256,256,7,0,0x00000001,89568
materials/particle/muzzle/muzzle_flash_02.vtex_c,DXT5,1024,512,1,NO_LOD,0x00080001,527332
materials/particle/muzzle/muzzle_flash_03.vtex_c,DXT1,512,512,1,NO_LOD,0x00080001,133156
materials/particle/muzzle/muzzle_flash_04.vtex_c,DXT5,512,512,1,NO_LOD,0x00080001,264260
materials/particle/nature/grass_long.vtex_c,DXT5,256,512,1,0,0x00000001,134484
materials/particle/nature/grass_long_blur.vtex_c,DXT5,256,512,1,0,0x00000001,134308
materials/particle/nature/meadow_flower.vtex_c,DXT5,1024,1024,1,NO_LOD,0x00080001,1051144
materials/particle/nature/scales.vtex_c,BC7,512,512,8,0,0x00000001,351712
materials/particle/nature/seed_01.vtex_c,DXT5,256,256,1,NO_LOD,0x00080001,67760
materials/particle/nature/sprite_tree.vtex_c,DXT1,256,256,7,0,0x00000001,45896
materials/particle/nature/thorn.vtex_c,DXT5,128,128,1,NO_LOD,0x00080001,18452
materials/particle/noise/noise_cellular.vtex_c,DXT1,512,512,1,NO_LOD,0x00080001,133156
materials/particle/noise/noise_cellular_alpha.vtex_c,DXT5,512,512,1,NO_LOD,0x00080001,264260
materials/particle/noise/noise_cellular_alpha_psd_7240fe76.vtex_c,ATI1N,512,512,8,0,0x00000001,176860
materials/particle/noise/noise_cellular_alpha_psd_e7fa727d.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_cellular_psd_39e0703e.vtex_c,ATI1N,512,512,8,0,0x00000001,176796
materials/particle/noise/noise_cellular_psd_bfb4f2d1.vtex_c,BC7,512,512,8,0,0x00000001,351572
materials/particle/noise/noise_cloud.vtex_c,DXT1,256,256,7,0,0x00000001,45880
materials/particle/noise/noise_cloud_02.vtex_c,DXT1,512,512,1,NO_LOD,0x00080001,133156
materials/particle/noise/noise_cloud_02_psd_1c0f642c.vtex_c,ATI1N,512,512,8,0,0x00000001,176796
materials/particle/noise/noise_cloud_02_psd_325ec3b.vtex_c,BC7,512,512,8,0,0x00000001,351684
materials/particle/noise/noise_cloud_02_psd_3442dd53.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_cloud_02_psd_35a4da73.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_cloud_02_psd_8ee7314.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_cloud_02_psd_c966d487.vtex_c,BC7,512,512,8,0,0x00000001,351604
materials/particle/noise/noise_cloud_02_psd_e223376f.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_flame_warp.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_gaussian.vtex_c,DXT1,512,512,1,NO_LOD,0x00080001,133156
materials/particle/noise/noise_gaussian_psd_802362eb.vtex_c,ATI1N,512,512,8,0,0x00000001,176796
materials/particle/noise/noise_gaussian_psd_aa8c0a26.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_gaussian_psd_d418fbfd.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_plasma.vtex_c,DXT1,512,512,1,NO_LOD,0x00080001,133156
materials/particle/noise/noise_plasma_psd_39293bb7.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_plasma_psd_77e51b76.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_plasma_psd_78be6b60.vtex_c,DXT5,512,512,3,0,0x00000001,346164
materials/particle/noise/noise_plasma_psd_a8586369.vtex_c,ATI1N,512,512,8,0,0x00000001,176860
materials/particle/noise/noise_plasma_psd_da58c05b.vtex_c,ATI1N,512,512,8,0,0x00000001,176796
materials/particle/noise/noise_shredded_psd_51ae548.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
materials/particle/noise/noise_shredded_psd_6e49129.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701132
materials/particle/noise/noise_shredded_psd_a41444d4.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_shredded_stretched_psd_50268ad9.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701148
materials/particle/noise/noise_soft_shock_psd_44b8e9d3.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
materials/particle/noise/noise_soft_shock_psd_484af0e7.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701148
materials/particle/noise/noise_spots_psd_7919507d.vtex_c,BC7,512,512,8,0,0x00000001,351636
materials/particle/noise/noise_spots_psd_a75a8606.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_spots_psd_c66d19d.vtex_c,DXT1,512,512,8,0,0x00000001,176796
materials/particle/noise/noise_streaks_psd_781cd0e7.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/particle/noise/noise_uv_distort_bubbly.vtex_c,BC7,256,256,7,0,0x00000001,89584
materials/particle/noise/noise_uv_distort_chunky.vtex_c,BC7,256,256,7,0,0x00000001,89584
materials/particle/noise/noise_voronoi.vtex_c,DXT1,512,512,8,0,0x00000001,176968
materials/particle/noise/noise_voronoi_large_color.vtex_c,BC7,1024,1024,9,0,0x00000001,1400304
materials/particle/noise/noise_voronoi_large_trans.vtex_c,BC7,1024,1024,9,0,0x00000001,1400320
materials/particle/noise/noise_voronoi_large_trans_exr_69d045b7.vtex_c,BC7,1024,1024,9,0,0x00000001,1400288
materials/particle/noise/noise_voronoi_large_trans_exr_98d9d9b8.vtex_c,BC7,1024,1024,9,0,0x00000001,1400336
materials/particle/noise/noise_voronoi_large_trans_exr_f8cb9118.vtex_c,DXT1,1024,1024,9,0,0x00000001,701240
materials/particle/noise/noise_voronoi_psd_480caefd.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_voronoi_psd_728b3f8a.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_voronoi_psd_7e5309d6.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_voronoi_psd_89785b1e.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_psd_8e22669f.vtex_c,BC7,1024,1024,9,0,0x00000001,1400292
materials/particle/noise/noise_voronoi_psd_a0e324d4.vtex_c,BC7,1024,1024,9,0,0x00000001,1400132
materials/particle/noise/noise_voronoi_psd_a454209b.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_voronoi_psd_b0a274e4.vtex_c,BC7,1024,1024,9,0,0x00000001,1400384
materials/particle/noise/noise_voronoi_psd_b4d879f2.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_psd_d82e98e2.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_voronoi_psd_de91dd5.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701132
materials/particle/noise/noise_caustic/noise_caustic_a.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_a_png_270d7068.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_a_png_80df8d26.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_caustic/noise_caustic_b.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_b_png_61216690.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_caustic/noise_caustic_b_png_97441331.vtex_c,BC7,512,512,8,0,0x00000001,351604
materials/particle/noise/noise_caustic/noise_caustic_b_png_b6370ebe.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_b_png_ea575d34.vtex_c,ATI1N,512,512,8,0,0x00000001,176844
materials/particle/noise/noise_caustic/noise_caustic_c.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_c_png_40d1f5bb.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_caustic/noise_caustic_c_png_616b790b.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_caustic/noise_caustic_c_png_b94a5849.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/noise/noise_caustic/noise_caustic_c_png_df0be754.vtex_c,BC7,512,512,8,0,0x00000001,351652
materials/particle/noise/noise_caustic/noise_caustic_c_png_f595b2b7.vtex_c,ATI1N,512,512,8,0,0x00000001,176812
materials/particle/noise/noise_caustic/noise_caustic_c_png_f85c96ee.vtex_c,BC7,512,512,8,0,0x00000001,351636
materials/particle/noise/noise_caustic/noise_caustic_c_ramp_psd_661ad43b.vtex_c,BC7,512,512,8,0,0x00000001,351604
materials/particle/noise/noise_debris/noise_debris.vtex_c,DXT1,512,512,8,0,0x00000001,176828
materials/particle/noise/noise_debris/noise_debris_png_48448a86.vtex_c,BC7,512,512,8,0,0x00000001,351604
materials/particle/noise/noise_ethereal/noise_ethereal.vtex_c,BC7,1024,1024,2,0,0x00000001,1313428
materials/particle/noise/noise_ethereal/noise_ethereal_c_png_22f43cd9.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701148
materials/particle/noise/noise_ethereal/noise_ethereal_tile.vtex_c,BC7,512,512,8,0,0x00000001,351792
materials/particle/noise/noise_ethereal/noise_ethereal_tile_png_6f001c13.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701148
materials/particle/noise/noise_ethereal/noise_ethereal_warp.vtex_c,BC7,512,512,8,0,0x00000001,351792
materials/particle/noise/noise_flame/noise_flame.vtex_c,DXT1,2048,2048,1,0,0x00000001,2099284
materials/particle/noise/noise_flow/noise_flow.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/noise/noise_flow/noise_flow_lrg.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/noise/noise_flow/noise_flow_png_54dea899.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/noise/noise_flow/noise_flow_png_9c97cc3c.vtex_c,BC7,1024,1024,9,0,0x00000001,1400260
materials/particle/noise/noise_flow/noise_flow_warp.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/noise/noise_flow/noise_flow_warp_edges.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/noise/noise_illustration/noise_illustration.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
materials/particle/noise/noise_molecular/noise_molecular.vtex_c,DXT5,512,512,1,NO_LOD,0x00080001,264228
materials/particle/noise/noise_voronoi_curtain/noise_voronoi_curtain.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400304
materials/particle/noise/noise_voronoi_large_alphatest/noise_voronoi_large_alphatest_png_c97edb59.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_bias_png_1b84d0f7.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_bias_png_20ba35d5.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_bias_png_6e7eb3d8.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_bias_png_ad042896.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_png_280b2817.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_stretched/voronoi_stretched_png_f2260082.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_alpha.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_b_alphatest.vtex_c,BC7,512,512,8,0,0x00000001,351760
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_alphatest.vtex_c,BC7,512,512,8,0,0x00000001,351744
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_color.vtex_c,BC7,512,512,8,0,0x00000001,351744
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_color_fire.vtex_c,BC7,512,512,8,0,0x00000001,351744
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_color_pixelated.vtex_c,BC7,256,256,7,0,0x00000001,89476
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_gold.vtex_c,BC7,512,512,8,0,0x00000001,351760
materials/particle/noise/noise_voronoi_tiled/noise_voronoi_tiled_trans.vtex_c,BC7,512,512,8,0,0x00000001,351744
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_alphatest_tif_28c93f8a.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_alphatest_tif_609aa62b.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_alphatest_tif_ae99a809.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701164
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_2150c73e.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_320560cf.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_902c8a95.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_936bbe6b.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_daafbb51.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701116
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_bias_trans_psd_fce3ee03.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_746933d6.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701116
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_76f92096.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_7db2cd70.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_a5f40172.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_af0eba2.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_ccdc5c11.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
materials/particle/noise/noise_voronoi_tiled/images/noise_voronoi_tiled_trans_exr_e4c5232f.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
materials/particle/noise/noise_voronoi_tiled/render/noise_voronoi_tiled_1_exr_2c53b868.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701148
materials/particle/noise/noise_voronoi_tiled/render/noise_voronoi_tiled_1_exr_e8b1ed9.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
materials/particle/noise/noise_voronoi_tiled/render/noise_voronoi_tiled_1_exr_f3c8dad.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
materials/particle/npc/tier1boss_shield_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/particle/npc/tier1boss_shield_vmat_g_tmetalness_e9052f71.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/particle/npc/tier1boss_shield_vmat_g_tnormalroughness_2984f4a9.vtex_c,BC7,4,4,1,0,0x00000001,2064
materials/particle/npc/tier1boss_shield_vmat_g_tselfillummask_241a00d9.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/particle/npc/tier2boss_ground_stomp_projected_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/npc/tier2boss_ground_stomp_projected_vmat_g_tselfillum_2a5a2fce.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/particle/numbers/numbers.vtex_c,BC7,512,512,1,NO_LOD,0x00080001,265496
materials/particle/paint/paint_01_mod.vtex_c,DXT5,256,1024,7,0,0x00000001,351572
materials/particle/paper/paper_sheet.vtex_c,BC7,1024,1024,3,0,0x00000001,1379404
materials/particle/paper/paper_sheet_n.vtex_c,BC7,1024,1024,3,0,0x00000001,1379404
materials/particle/paper/paper_sheet_outline.vtex_c,BC7,1024,1024,3,0,0x00000001,1379452
materials/particle/particle_debris_burst/particle_debris_burst_002.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/aircraft_blue.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/aircraft_blue2.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/aircraft_green.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/aircraft_red.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/aircraft_white.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/aircraft_white_v2.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/aircraft_white_v3.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/aircraft_yellow.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/anam_blue.vtex_c,DXT1,512,512,8,0,0x00000001,176828
materials/particle/particle_flares/anam_white.vtex_c,DXT1,512,512,8,0,0x00000001,176828
materials/particle/particle_flares/anam_white_half.vtex_c,DXT1,256,128,6,0,0x00000001,23908
materials/particle/particle_flares/combined_flare.vtex_c,DXT1,512,512,8,0,0x00000001,176828
materials/particle/particle_flares/flare_magic.vtex_c,BC7,512,512,8,0,0x00000001,351636
materials/particle/particle_flares/flare_sharp.vtex_c,DXT1,1024,1024,9,0,0x00000001,701116
materials/particle/particle_flares/particle_flare_001.vtex_c,DXT5,512,512,8,0,0x00000001,351588
materials/particle/particle_flares/particle_flare_002.vtex_c,DXT5,512,512,8,0,0x00000001,351588
materials/particle/particle_flares/particle_flare_003.vtex_c,DXT1,256,256,7,0,0x00000001,45756
materials/particle/particle_flares/particle_flare_004.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/particle_flare_004b_mod.vtex_c,DXT5,128,128,6,0,0x00000001,23908
materials/particle/particle_flares/particle_flare_006.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/particle_flare_006_white.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/particle_flare_006_yellow.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/particle_flare_007b.vtex_c,DXT5,256,256,7,0,0x00000001,89444
materials/particle/particle_flares/particle_flare_007b_cyan.vtex_c,DXT5,256,256,1,NO_LOD,0x00080001,67620
materials/particle/particle_flares/particle_flare_010.vtex_c,DXT5,128,128,6,0,0x00000001,23908
materials/particle/particle_flares/particle_flare_anim_white.vtex_c,DXT5,256,256,3,0,0x00000001,88536
materials/particle/particle_flares/particle_flare_dire_ancient.vtex_c,DXT5,256,256,3,0,0x00000001,88536
materials/particle/primitive/circle_crisp.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/primitive/circle_crisp_psd_b40c1a36.vtex_c,BC7,512,512,8,0,0x00000001,351588
materials/particle/primitive/hollow_circle.vtex_c,BC7,256,256,7,0,0x00000001,89492
materials/particle/primitive/primitive_sphere_normal.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/primitive/primitive_sphere_oolor.vtex_c,BC7,512,512,8,0,0x00000001,351728
materials/particle/primitive/square_outline.vtex_c,DXT1,256,256,1,NO_LOD,0x00080001,34852
materials/particle/projected/abrams_siphon_ground_projected_vmat_g_tselfillum_670d93d.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/particle/projected/aoe_circular_falloff_projected_vmat_g_tnormalroughness_a27ea1b2.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/projected/aoe_circular_falloff_projected_vmat_g_tselfillum_670d93d.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/particle/projected/aoe_mute_projected_bright_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/projected/aoe_mute_projected_bright_vmat_g_tselfillum_670d93d.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/particle/projected/aoe_nuke_ground_projected_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/projected/arc_trans_tga_8d9b96dd.vtex_c,BC7,256,256,7,0,0x00000001,89444
materials/particle/projected/archer_immobilize_trap_ground_preview_projected_vmat_g_tnormalroughness_a27ea1b2.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/projected/astro_barrel_ground_projected_vmat_g_tnormalroughness_a27ea1b2.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/particle/projected/astro_barrel_ground_projected_vmat_g_tselfillum_670d93d.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/particle/projected/ballista_shotgun_ground_projected_psd_8d619db5.vtex_c,BC7,512,512,8,0,0x00000001,351604
materials/particle/projected/bebop_laser_end_ground_projected_vmat_g_tnormalroughness_82879c64.vtex_c,BC7,4,4,1,0,0x00000001,2064
materials/particle/projected/bebop_laser_end_ground_projected_vmat_g_tselfillum_2a5a2fce.vtex_c,DXT1,4,4,1,0,0x00000001,1976
